Silly Code,FK_COLLECTION_ID,FK_FISH_ID,PK_TISSUE_TYPE,CAPTURE_LOCATION,CAPTURE_DATE,END_CAPTURE_DATE,LATITUDE,LONGITUDE,MESH_SIZE,MESH_SIZE_COMMENT,IS_MISSING_PAIRED_DATA_EXISTS,WELL_HAS_MORE_THAN_ONE_SAMPLE,IS_PRESENT_IN_DATASHEET,IS_PRESENT_BUT_NOT_IN_DS,VIAL_BARCODE,CONTAINER_ARRAY_TYPE_ID,DNA_TRAY_WORKBENCH_ID,DNA_TRAY_CODE,DNA_TRAY_WELL_POS,DNA_TRAY_WELL_CODE,STORAGE_ID,UNIT,SHELF_RACK,SLOT,EXHAUSTED_HOW,EXHAUSTED_BY,EXHAUSTED_DATE,AGENCY,OTHER_AGENCY_KEY,NUM_OTOLITHS_MISSING,OTO_INVENTORY_COMMENT
PAFK91H,2603,74,Muscle,AFK Hatchery,1991-09-12,1991-09-12,0,0,,,,,,,,1,,,,,0000007362,99,447,B,,,,,,,
PAFK91H,2603,75,Muscle,AFK Hatchery,1991-09-12,1991-09-12,0,0,,,,,,,,1,,,,,0000007362,99,447,B,,,,,,,
PAFK91H,2603,76,Muscle,AFK Hatchery,1991-09-12,1991-09-12,0,0,,,,,,,,1,,,,,0000007362,99,447,B,,,,,,,
PAFK91H,2603,77,Muscle,AFK Hatchery,1991-09-12,1991-09-12,0,0,,,,,,,,1,,,,,0000007362,99,447,B,,,,,,,
PAFK91H,2603,78,Muscle,AFK Hatchery,1991-09-12,1991-09-12,0,0,,,,,,,,1,,,,,0000007362,99,447,B,,,,,,,
PAFK91H,2603,79,Muscle,AFK Hatchery,1991-09-12,1991-09-12,0,0,,,,,,,,1,,,,,0000007362,99,447,B,,,,,,,
PAFK91H,2603,80,Muscle,AFK Hatchery,1991-09-12,1991-09-12,0,0,,,,,,,,1,,,,,0000007362,99,447,B,,,,,,,
PAFK91H,2603,81,Muscle,AFK Hatchery,1991-09-12,1991-09-12,0,0,,,,,,,,1,,,,,0000007362,99,447,B,,,,,,,
PAFK91H,2603,82,Muscle,AFK Hatchery,1991-09-12,1991-09-12,0,0,,,,,,,,1,,,,,0000007362,99,447,B,,,,,,,
PAFK91H,2603,83,Muscle,AFK Hatchery,1991-09-12,1991-09-12,0,0,,,,,,,,1,,,,,0000007362,99,447,B,,,,,,,
PAFK91H,2603,84,Muscle,AFK Hatchery,1991-09-12,1991-09-12,0,0,,,,,,,,1,,,,,0000007362,99,447,B,,,,,,,
PAFK91H,2603,85,Muscle,AFK Hatchery,1991-09-12,1991-09-12,0,0,,,,,,,,1,,,,,0000007362,99,447,B,,,,,,,
PAFK91H,2603,86,Muscle,AFK Hatchery,1991-09-12,1991-09-12,0,0,,,,,,,,1,,,,,0000007362,99,447,B,,,,,,,
PAFK91H,2603,87,Muscle,AFK Hatchery,1991-09-12,1991-09-12,0,0,,,,,,,,1,,,,,0000007362,99,447,B,,,,,,,
PAFK91H,2603,88,Muscle,AFK Hatchery,1991-09-12,1991-09-12,0,0,,,,,,,,1,,,,,0000007362,99,447,B,,,,,,,
PAFK91H,2603,89,Muscle,AFK Hatchery,1991-09-12,1991-09-12,0,0,,,,,,,,1,,,,,0000007362,99,447,B,,,,,,,
PAFK91H,2603,90,Muscle,AFK Hatchery,1991-09-12,1991-09-12,0,0,,,,,,,,1,,,,,0000007362,99,447,B,,,,,,,
PAFK91H,2603,91,Muscle,AFK Hatchery,1991-09-12,1991-09-12,0,0,,,,,,,,1,,,,,0000007362,99,447,B,,,,,,,
PAFK91H,2603,92,Muscle,AFK Hatchery,1991-09-12,1991-09-12,0,0,,,,,,,,1,,,,,0000007362,99,447,B,,,,,,,
PAFK91H,2603,93,Muscle,AFK Hatchery,1991-09-12,1991-09-12,0,0,,,,,,,,1,,,,,0000007362,99,447,B,,,,,,,
PAFK91H,2603,94,Muscle,AFK Hatchery,1991-09-12,1991-09-12,0,0,,,,,,,,1,,,,,0000007362,99,447,B,,,,,,,
PAFK91H,2603,95,Muscle,AFK Hatchery,1991-09-12,1991-09-12,0,0,,,,,,,,1,,,,,0000007362,99,447,B,,,,,,,
PAFK91H,2603,96,Muscle,AFK Hatchery,1991-09-12,1991-09-12,0,0,,,,,,,,1,,,,,0000007362,99,447,B,,,,,,,
PAFK91H,2603,97,Muscle,AFK Hatchery,1991-09-12,1991-09-12,0,0,,,,,,,,1,,,,,0000007362,99,447,B,,,,,,,
PAFK91H,2603,98,Muscle,AFK Hatchery,1991-09-12,1991-09-12,0,0,,,,,,,,1,,,,,0000007362,99,447,B,,,,,,,
PAFK91H,2603,99,Muscle,AFK Hatchery,1991-09-12,1991-09-12,0,0,,,,,,,,1,,,,,0000007362,99,447,B,,,,,,,
PAFK91H,2603,100,Muscle,AFK Hatchery,1991-09-12,1991-09-12,0,0,,,,,,,,1,,,,,0000007362,99,447,B,,,,,,,
PAFK94H,2604,1,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,2,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,3,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,4,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,5,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,6,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,7,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,8,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,9,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,10,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,11,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,12,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,13,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,14,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,15,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,16,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,17,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,18,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,19,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,20,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,21,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,22,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,23,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,24,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,25,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,26,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,27,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,28,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,29,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,30,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,31,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,32,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,33,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,34,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,35,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,36,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,37,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,38,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,39,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,40,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,41,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,42,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,43,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,44,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,45,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,46,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,47,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,48,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,49,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,50,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,51,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,52,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,53,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,54,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,55,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,56,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,57,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,58,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,59,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,60,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,61,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,62,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,63,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,64,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,65,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,66,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,67,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,68,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,69,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,70,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,71,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,72,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,73,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,74,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,75,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,76,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,77,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,78,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,79,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,80,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,81,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,82,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,83,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,84,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,85,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,86,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,87,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,88,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,89,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,90,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,91,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,92,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,93,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,94,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,95,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,96,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,97,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,98,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,99,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,100,Heart,,,,,,,,,,,,,1,,,,,0000007410,99,421,C,,,,,,,
PAFK94H,2604,1,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,2,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,3,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,4,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,5,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,6,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,7,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,8,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,9,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,10,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,11,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,12,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,13,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,14,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,15,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,16,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,17,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,18,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,19,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,20,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,21,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,22,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,23,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,24,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,25,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,26,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,27,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,28,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,29,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,30,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,31,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,32,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,33,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,34,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,35,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,36,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,37,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,38,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,39,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,40,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,41,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,42,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,43,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,44,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,45,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,46,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,47,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,48,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,49,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,50,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,51,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,52,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,53,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,54,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,55,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,56,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,57,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,58,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,59,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,60,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,61,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,62,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,63,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,64,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,65,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,66,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,67,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,68,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,69,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,70,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,71,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,72,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,73,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,74,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,75,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,76,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,77,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,78,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,79,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,80,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,81,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,82,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,83,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,84,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,85,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,86,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,87,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,88,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,89,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,90,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,91,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,92,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,93,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,94,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,95,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,96,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,97,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,98,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,99,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PAFK94H,2604,100,Muscle,,,,,,,,,,,,,1,,,,,0000007441,99,421,C,,,,,,,
PCANN91H,2615,1,Heart,Cannery Creek Late Hatchery,1991-09-21,1991-09-21,,,,,,,,,,1,,,,,0000007348,99,447,C,,,,,,,
PCANN91H,2615,2,Heart,Cannery Creek Late Hatchery,1991-09-21,1991-09-21,,,,,,,,,,1,,,,,0000007348,99,447,C,,,,,,,
PCANN91H,2615,3,Heart,Cannery Creek Late Hatchery,1991-09-21,1991-09-21,,,,,,,,,,1,,,,,0000007348,99,447,C,,,,,,,
PCANN91H,2615,4,Heart,Cannery Creek Late Hatchery,1991-09-21,1991-09-21,,,,,,,,,,1,,,,,0000007348,99,447,C,,,,,,,
PCANN91H,2615,5,Heart,Cannery Creek Late Hatchery,1991-09-21,1991-09-21,,,,,,,,,,1,,,,,0000007348,99,447,C,,,,,,,
PCANN91H,2615,6,Heart,Cannery Creek Late Hatchery,1991-09-21,1991-09-21,,,,,,,,,,1,,,,,0000007348,99,447,C,,,,,,,
PCANN91H,2615,7,Heart,Cannery Creek Late Hatchery,1991-09-21,1991-09-21,,,,,,,,,,1,,,,,0000007348,99,447,C,,,,,,,
PCANN91H,2615,8,Heart,Cannery Creek Late Hatchery,1991-09-21,1991-09-21,,,,,,,,,,1,,,,,0000007348,99,447,C,,,,,,,
PCANN91H,2615,9,Heart,Cannery Creek Late Hatchery,1991-09-21,1991-09-21,,,,,,,,,,1,,,,,0000007348,99,447,C,,,,,,,
PCANN91H,2615,10,Heart,Cannery Creek Late Hatchery,1991-09-21,1991-09-21,,,,,,,,,,1,,,,,0000007348,99,447,C,,,,,,,
PCANN91H,2615,11,Heart,Cannery Creek Late Hatchery,1991-09-21,1991-09-21,,,,,,,,,,1,,,,,0000007348,99,447,C,,,,,,,
PCANN91H,2615,12,Heart,Cannery Creek Late Hatchery,1991-09-21,1991-09-21,,,,,,,,,,1,,,,,0000007348,99,447,C,,,,,,,
PCANN91H,2615,13,Heart,Cannery Creek Late Hatchery,1991-09-21,1991-09-21,,,,,,,,,,1,,,,,0000007348,99,447,C,,,,,,,
